TotalCores,MatrixSize,SingleCore,Time
8,900,6,126125.83333333333
8,900,7,126132.4
8,1000,0,164277.93333333332
8,1000,1,164269.83333333334
8,1000,2,164272.4
8,1000,3,164273.13333333333
8,1000,4,164269.83333333334
8,1000,5,164248.5
8,1000,6,164257.73333333334
8,1000,7,164256.1
9,100,0,241.56666666666666
9,100,1,239.2
9,100,2,239.43333333333334
9,100,3,238.9
9,100,4,238.36666666666667
9,100,5,239.16666666666666
9,100,6,239.83333333333334
9,100,7,239.76666666666668
9,100,8,239.0
9,200,0,1982.4333333333334
9,200,1,1980.9333333333334
9,200,2,1980.8666666666666
9,200,3,1980.8333333333333
9,200,4,1980.3666666666666
9,200,5,1981.3666666666666
9,200,6,1981.5
9,200,7,1981.9666666666667
9,200,8,1981.1333333333334
9,300,0,6476.933333333333
9,300,1,6464.833333333333
9,300,2,6462.433333333333
9,300,3,6466.2
9,300,4,6466.3
9,300,5,6472.333333333333
9,300,6,6476.166666666667
9,300,7,6478.866666666667
9,300,8,6460.733333333334
9,400,0,13571.1
9,400,1,13549.8
9,400,2,13553.933333333332
9,400,3,13551.266666666666
9,400,4,13546.633333333333
9,400,5,13549.633333333333
9,400,6,13549.8
9,400,7,13552.233333333334
9,400,8,13561.566666666668
9,500,0,22130.466666666667
9,500,1,22108.8
9,500,2,22095.733333333334
9,500,3,22107.766666666666
9,500,4,22103.6
9,500,5,22109.266666666666
9,500,6,22107.0
9,500,7,22110.3
9,500,8,22115.366666666665
9,600,0,35947.46666666667
9,600,1,35925.4
9,600,2,35924.1
9,600,3,35925.333333333336
9,600,4,35945.13333333333
9,600,5,35926.96666666667
9,600,6,35940.4
9,600,7,35937.36666666667
9,600,8,35939.3
9,700,0,55304.8
9,700,1,55311.1
9,700,2,55270.6
9,700,3,55272.166666666664
9,700,4,55314.03333333333
9,700,5,55286.2
9,700,6,55286.86666666667
9,700,7,55297.73333333333
9,700,8,55298.13333333333
9,800,0,81517.6
9,800,1,81517.73333333334
9,800,2,81482.9
9,800,3,81477.06666666667
9,800,4,81504.56666666667
9,800,5,81500.5
9,800,6,81503.06666666667
9,800,7,81518.03333333334
9,800,8,81509.83333333333
9,900,0,113687.26666666666
9,900,1,113697.43333333333
9,900,2,113692.46666666666
9,900,3,113697.66666666667
9,900,4,113700.6
9,900,5,113685.43333333333
9,900,6,113686.46666666666
9,900,7,113695.8
9,900,8,113661.7
9,1000,0,151426.46666666667
9,1000,1,151428.83333333334
9,1000,2,151429.26666666666
9,1000,3,151426.03333333333
9,1000,4,151431.5
9,1000,5,151412.96666666667
9,1000,6,151412.7
9,1000,7,151424.46666666667
9,1000,8,151407.73333333334
10,100,0,227.53333333333333
10,100,1,226.06666666666666
10,100,2,226.43333333333334
10,100,3,225.26666666666668
10,100,4,225.33333333333334
10,100,5,224.9
10,100,6,225.76666666666668
10,100,7,226.6
10,100,8,225.5
10,100,9,227.03333333333333
10,200,0,1792.6
10,200,1,1790.6666666666667
10,200,2,1790.9666666666667
10,200,3,1791.0666666666666
10,200,4,1790.6666666666667
10,200,5,1790.0333333333333
10,200,6,1791.1666666666667
10,200,7,1791.4
10,200,8,1791.3666666666666
10,200,9,1791.9333333333334
10,300,0,5864.666666666667
10,300,1,5848.7
10,300,2,5845.033333333334
10,300,3,5845.933333333333
10,300,4,5842.733333333334
10,300,5,5848.1
10,300,6,5847.666666666667
10,300,7,5852.666666666667
10,300,8,5854.133333333333
10,300,9,5860.433333333333
10,400,0,13110.233333333334
10,400,1,13104.766666666666
10,400,2,13106.3
10,400,3,13105.133333333333
10,400,4,13103.566666666668
10,400,5,13091.1
10,400,6,13090.266666666666
10,400,7,13087.533333333333
10,400,8,13088.433333333332
10,400,9,13092.0
10,500,0,20242.833333333332
10,500,1,20220.3
10,500,2,20216.966666666667
10,500,3,20218.566666666666
10,500,4,20212.8
10,500,5,20217.233333333334
10,500,6,20217.366666666665
10,500,7,20233.333333333332
10,500,8,20215.1
10,500,9,20223.7
10,600,0,32311.1
10,600,1,32280.066666666666
10,600,2,32278.233333333334
10,600,3,32284.133333333335
10,600,4,32278.733333333334
10,600,5,32312.866666666665
10,600,6,32276.666666666668
10,600,7,32298.6
10,600,8,32281.5
10,600,9,32302.066666666666
10,700,0,51348.03333333333
10,700,1,51334.76666666667
10,700,2,51330.96666666667
10,700,3,51320.23333333333
10,700,4,51325.2
10,700,5,51349.333333333336
10,700,6,51327.13333333333
10,700,7,51332.9
10,700,8,51337.433333333334
10,700,9,51335.066666666666
10,800,0,75488.83333333333
10,800,1,75489.9
10,800,2,75462.26666666666
10,800,3,75461.9
10,800,4,75461.8
10,800,5,75486.36666666667
10,800,6,75459.33333333333
10,800,7,75460.86666666667
10,800,8,75472.53333333334
10,800,9,75475.0
10,900,0,103796.3
10,900,1,103803.33333333333
10,900,2,103764.96666666666
10,900,3,103802.4
10,900,4,103770.56666666667
10,900,5,103803.5
10,900,6,103795.16666666667
10,900,7,103790.0
10,900,8,103786.36666666667
10,900,9,103792.46666666666
10,1000,0,140605.06666666668
10,1000,1,140613.16666666666
