TotalCores,MatrixSize,Time,Speedup,Eficiencia
15,300,4036.0955555555556,7.630732781901981,0.5087155187934653
15,400,9203.024444444445,7.403837772171998,0.4935891848114665
15,500,15022.326666666662,8.645713557908698,0.5763809038605798
15,600,23613.67111111111,9.379800891235133,0.6253200594156756
15,700,36105.571111111116,9.720101982414901,0.6480067988276601
15,800,52180.59111111111,10.039542586843487,0.6693028391228991
15,900,71502.75555555556,10.433214695066917,0.6955476463377945
15,1000,95861.13555555556,10.632867992777793,0.7088578661851862
16,100,167.78750000000002,10.014452804887132,0.6259033003054457
16,200,1172.3958333333333,8.328785428698357,0.5205490892936473
16,300,3948.7854166666666,7.79945310187679,0.4874658188672994
16,400,9223.239583333334,7.3876103276257545,0.46172564547660966
16,500,14552.810416666665,8.924649577279533,0.5577905985799708
16,600,22920.1,9.663637302338705,0.603977331396169
16,700,34717.9375,10.108602601561032,0.6317876625975645
16,800,49176.29791666667,10.652881344472224,0.665805084029514
16,900,68109.76875,10.952960400412458,0.6845600250257786
16,1000,91230.34374999999,11.172585327455813,0.6982865829659883
17,100,151.49607843137255,11.091376208534486,0.6524338946196756
17,200,1090.709803921569,8.952549338261464,0.5266205493094979
17,300,3641.1470588235293,8.458424273755577,0.4975543690444457
17,400,8082.698039215687,8.43006873068981,0.49588639592293
17,500,13886.49607843137,9.352880136196642,0.5501694197762731
17,600,21761.101960784315,10.17832340165876,0.5987249059799271
17,700,32726.778431372546,10.72362909380979,0.6308017114005758
17,800,47282.73529411765,11.079504250504733,0.6517355441473373
17,900,64414.529411764706,11.581293953592859,0.6812525855054623
17,1000,87473.5725490196,11.65241992864534,0.6854364663909024
18,100,153.48703703703703,10.947504313309123,0.608194684072729
18,200,1050.6703703703706,9.293717238729416,0.5163176243738564
18,300,3538.4444444444443,8.703928279846762,0.4835515711025979
18,400,8079.907407407408,8.432980300929374,0.4684989056071875
18,500,13642.264814814815,9.520320496365937,0.528906694242552
18,600,20659.600000000002,10.720998147753747,0.5956110082085415
18,700,31223.368518518517,11.239973455304339,0.6244429697391299
18,800,44997.75370370371,11.642120407080402,0.6467844670600224
18,900,62013.35185185186,12.029725498182737,0.6683180832323743
18,1000,83167.49814814814,12.25573478457096,0.6808741546983866
19,100,147.7017543859649,11.376303599002258,0.5987528210001188
19,200,1001.9842105263158,9.74529661321133,0.5129103480637542
19,300,3328.882456140351,9.251863672704024,0.4869401933002118
19,400,7596.524561403509,8.969588586100892,0.4720836097947838
